,name,type,urls
164,160. Tierra Burrito Bar,Argentinean,/Restaurant_Review-g187514-d12142806-Reviews-Tierra_Burrito_Bar-Madrid.html
165,La Metixe. Taberna Mexicana,Argentinean,/Restaurant_Review-g187514-d23935592-Reviews-La_Metixe_Taberna_Mexicana-Madrid.html
166,161. Benditos Suenos,Argentinean,/Restaurant_Review-g187514-d23964686-Reviews-Benditos_Suenos-Madrid.html
167,162. La Tentacion,Argentinean,/Restaurant_Review-g187514-d12569624-Reviews-La_Tentacion-Madrid.html
168,163. La Barra de la Bientirada Hermosilla,Argentinean,/Restaurant_Review-g187514-d18976833-Reviews-La_Barra_de_la_Bientirada_Hermosilla-Madrid.html
169,164. Vegicano,Argentinean,/Restaurant_Review-g187514-d12718630-Reviews-Vegicano-Madrid.html
170,165. Bring Sport Tacos,Argentinean,/Restaurant_Review-g187514-d19998468-Reviews-Bring_Sport_Tacos-Madrid.html
171,166. Central Mexicana,Argentinean,/Restaurant_Review-g187514-d4701396-Reviews-Central_Mexicana-Madrid.html
172,167. El Golfo Comedy Club,Argentinean,/Restaurant_Review-g187514-d23316471-Reviews-El_Golfo_Comedy_Club-Madrid.html
173,168. Matilda Cafe Bar Lounge,Argentinean,/Restaurant_Review-g187514-d18452966-Reviews-Matilda_Cafe_Bar_Lounge-Madrid.html
174,169. Los Chikis cerveceria,Argentinean,/Restaurant_Review-g187514-d17804719-Reviews-Los_Chikis_cerveceria-Madrid.html
175,170. Chef2Me,Argentinean,/Restaurant_Review-g187514-d10678275-Reviews-Chef2Me-Madrid.html
176,171. La Cosecha,Argentinean,/Restaurant_Review-g187514-d24986488-Reviews-La_Cosecha-Madrid.html
177,172. Ricos Tacos Canillejas,Argentinean,/Restaurant_Review-g187514-d20868753-Reviews-Ricos_Tacos_Canillejas-Madrid.html
178,173. Gracias Padre Zona Rosa,Argentinean,/Restaurant_Review-g187514-d20250603-Reviews-Gracias_Padre_Zona_Rosa-Madrid.html
179,174. Restaurante El Tio Taco,Argentinean,/Restaurant_Review-g187514-d5884535-Reviews-Restaurante_El_Tio_Taco-Madrid.html
180,175. Tako Away Atocha,Argentinean,/Restaurant_Review-g187514-d5020147-Reviews-Tako_Away_Atocha-Madrid.html
181,176. Monchis,Argentinean,/Restaurant_Review-g187514-d23809567-Reviews-Monchis-Madrid.html
182,177. Tiki Taco Clavel,Argentinean,/Restaurant_Review-g187514-d23685095-Reviews-Tiki_Taco_Clavel-Madrid.html
183,178. Chapala,Argentinean,/Restaurant_Review-g187514-d23356108-Reviews-Chapala-Madrid.html
184,179. Umami Restaurante,Argentinean,/Restaurant_Review-g187514-d23598537-Reviews-Umami_Restaurante-Madrid.html
185,180. Taqueria de Los Batos,Argentinean,/Restaurant_Review-g187514-d12695834-Reviews-Taqueria_de_Los_Batos-Madrid.html
186,181. Taqueria La Lupita,Argentinean,/Restaurant_Review-g187514-d9846409-Reviews-Taqueria_La_Lupita-Madrid.html
187,182. La Chelinda,Argentinean,/Restaurant_Review-g187514-d9740207-Reviews-La_Chelinda-Madrid.html
188,183. Ticui,Argentinean,/Restaurant_Review-g187514-d25305253-Reviews-Ticui-Madrid.html
189,184. La Chingada Mx,Argentinean,/Restaurant_Review-g187514-d16708238-Reviews-La_Chingada_Mx-Madrid.html
190,185. Mexita,Argentinean,/Restaurant_Review-g187514-d15584267-Reviews-Mexita-Madrid.html
191,186. Fantastic V,Argentinean,/Restaurant_Review-g187514-d19617334-Reviews-Fantastic_V-Madrid.html
192,187. Rt60 Rooftop Bar,Argentinean,/Restaurant_Review-g187514-d24071067-Reviews-Rt60_Rooftop_Bar-Madrid.html
193,188. Taqueria Mi Ciudad,Argentinean,/Restaurant_Review-g187514-d13295118-Reviews-Taqueria_Mi_Ciudad-Madrid.html
194,189. Fisher's,Argentinean,/Restaurant_Review-g187514-d24186329-Reviews-Fisher_s-Madrid.html
195,190. Tacos Dos de Tres,Argentinean,/Restaurant_Review-g187514-d25398623-Reviews-Tacos_Dos_de_Tres-Madrid.html
196,191. La Gata de Orgaz,Argentinean,/Restaurant_Review-g187514-d23795108-Reviews-La_Gata_de_Orgaz-Madrid.html
197,192. Guey,Argentinean,/Restaurant_Review-g187514-d13077842-Reviews-Guey-Madrid.html
